rut,fecha,bloque,area,disponible
9.100.121-7,2025-09-30,MANANA,Dialisis,True
9.100.121-7,2025-09-30,TARDE,Traumatologia,True
9.100.121-7,2025-09-30,NOCHE,Urgencias,True
9.100.121-7,2025-10-01,MANANA,Geriatria,True
9.100.121-7,2025-10-01,TARDE,Cardiologia,False
9.100.121-7,2025-10-01,NOCHE,Psiquiatria,True
9.100.121-7,2025-10-02,MANANA,Oncologia,True
9.100.121-7,2025-10-02,TARDE,Cardiologia,True
9.100.121-7,2025-10-02,NOCHE,Recuperacion,False
9.100.121-7,2025-10-03,MANANA,Urgencias,True
9.100.121-7,2025-10-03,TARDE,Cardiologia,True
9.100.121-7,2025-10-03,NOCHE,UCI,False
9.100.121-7,2025-10-04,MANANA,Pediatria,False
9.100.121-7,2025-10-04,TARDE,Psiquiatria,False
9.100.121-7,2025-10-04,NOCHE,Urgencias,True
9.100.121-7,2025-10-05,MANANA,Dialisis,True
9.100.121-7,2025-10-05,TARDE,Neonatologia,True
9.100.121-7,2025-10-05,NOCHE,Urgencias,True
9.100.121-7,2025-10-06,MANANA,Recuperacion,True
9.100.121-7,2025-10-06,TARDE,UCI,True
9.100.121-7,2025-10-06,NOCHE,SalaMedica,True
9.100.121-7,2025-10-07,MANANA,UCI,True
9.100.121-7,2025-10-07,TARDE,Hospitalizacion,False
9.100.121-7,2025-10-07,NOCHE,Cardiologia,True
9.100.121-7,2025-10-08,MANANA,Dialisis,True
9.100.121-7,2025-10-08,TARDE,Infectologia,False
9.100.121-7,2025-10-08,NOCHE,SalaMedica,True
9.100.121-7,2025-10-09,MANANA,UCI,True
9.100.121-7,2025-10-09,TARDE,Infectologia,False
9.100.121-7,2025-10-09,NOCHE,Urgencias,True
9.100.121-7,2025-10-10,MANANA,Dialisis,True
9.100.121-7,2025-10-10,TARDE,Recuperacion,True
9.100.121-7,2025-10-10,NOCHE,Recuperacion,False
9.100.121-7,2025-10-11,MANANA,Geriatria,True
9.100.121-7,2025-10-11,TARDE,Recuperacion,True
9.100.121-7,2025-10-11,NOCHE,Dialisis,True
9.100.121-7,2025-10-12,MANANA,Traumatologia,True
9.100.121-7,2025-10-12,TARDE,Pediatria,False
9.100.121-7,2025-10-12,NOCHE,Urgencias,False
9.100.122-5,2025-09-29,MANANA,SalaMedica,True
9.100.122-5,2025-09-29,TARDE,Infectologia,True
9.100.122-5,2025-09-29,NOCHE,UCI,True
9.100.122-5,2025-09-30,MANANA,SalaMedica,True
9.100.122-5,2025-09-30,TARDE,Dialisis,True
9.100.122-5,2025-09-30,NOCHE,Hospitalizacion,True
9.100.122-5,2025-10-01,MANANA,Psiquiatria,True
9.100.122-5,2025-10-01,TARDE,Cardiologia,False
9.100.122-5,2025-10-01,NOCHE,Recuperacion,True
9.100.122-5,2025-10-02,MANANA,Traumatologia,True
9.100.122-5,2025-10-02,TARDE,Quirurgico,True
9.100.122-5,2025-10-02,NOCHE,Quirurgico,True
9.100.122-5,2025-10-03,MANANA,SalaMedica,True
9.100.122-5,2025-10-03,TARDE,Hospitalizacion,True
9.100.122-5,2025-10-03,NOCHE,Cardiologia,False
9.100.122-5,2025-10-04,MANANA,Quirurgico,True
9.100.122-5,2025-10-04,TARDE,Oncologia,True
9.100.122-5,2025-10-04,NOCHE,SalaMedica,False
9.100.122-5,2025-10-05,MANANA,UCI,True
9.100.122-5,2025-10-05,TARDE,Oncologia,True
9.100.122-5,2025-10-05,NOCHE,Cardiologia,True
9.100.122-5,2025-10-06,MANANA,Dialisis,True
9.100.122-5,2025-10-06,TARDE,Quirurgico,True
9.100.122-5,2025-10-06,NOCHE,Oncologia,False
9.100.122-5,2025-10-07,MANANA,Hospitalizacion,True
9.100.122-5,2025-10-07,TARDE,UCI,False
9.100.122-5,2025-10-07,NOCHE,SalaMedica,False
9.100.122-5,2025-10-08,MANANA,Urgencias,False
9.100.122-5,2025-10-08,TARDE,Pediatria,False
9.100.122-5,2025-10-08,NOCHE,SalaMedica,True
9.100.122-5,2025-10-09,MANANA,Hospitalizacion,True
9.100.122-5,2025-10-09,TARDE,SalaMedica,True
9.100.122-5,2025-10-09,NOCHE,SalaMedica,True
9.100.122-5,2025-10-10,MANANA,Geriatria,True
9.100.122-5,2025-10-10,TARDE,Traumatologia,True
9.100.122-5,2025-10-10,NOCHE,Psiquiatria,True
9.100.122-5,2025-10-11,MANANA,Cardiologia,True
9.100.122-5,2025-10-11,TARDE,SalaMedica,True
9.100.122-5,2025-10-11,NOCHE,Urgencias,True
9.100.122-5,2025-10-12,MANANA,Oncologia,True
9.100.122-5,2025-10-12,TARDE,Traumatologia,False
9.100.122-5,2025-10-12,NOCHE,Psiquiatria,False
9.100.123-3,2025-09-29,MANANA,UCI,True
9.100.123-3,2025-09-29,TARDE,Urgencias,False
9.100.123-3,2025-09-29,NOCHE,Pediatria,True
9.100.123-3,2025-09-30,MANANA,Quirurgico,False
9.100.123-3,2025-09-30,TARDE,Urgencias,True
9.100.123-3,2025-09-30,NOCHE,Urgencias,False
9.100.123-3,2025-10-01,MANANA,Hospitalizacion,True
9.100.123-3,2025-10-01,TARDE,Traumatologia,False
9.100.123-3,2025-10-01,NOCHE,Traumatologia,True
9.100.123-3,2025-10-02,MANANA,Cardiologia,True
9.100.123-3,2025-10-02,TARDE,UCI,False
9.100.123-3,2025-10-02,NOCHE,Oncologia,True
9.100.123-3,2025-10-03,MANANA,Recuperacion,True
9.100.123-3,2025-10-03,TARDE,UCI,True
9.100.123-3,2025-10-03,NOCHE,Hospitalizacion,False
9.100.123-3,2025-10-04,MANANA,SalaMedica,False
9.100.123-3,2025-10-04,TARDE,UCI,True
9.100.123-3,2025-10-04,NOCHE,Recuperacion,True
9.100.123-3,2025-10-05,MANANA,Infectologia,True
9.100.123-3,2025-10-05,TARDE,Quirurgico,False
9.100.123-3,2025-10-05,NOCHE,Traumatologia,True
9.100.123-3,2025-10-06,MANANA,SalaMedica,True
9.100.123-3,2025-10-06,TARDE,Urgencias,True
9.100.123-3,2025-10-06,NOCHE,Recuperacion,False
9.100.123-3,2025-10-07,MANANA,Recuperacion,True
9.100.123-3,2025-10-07,TARDE,Pediatria,False
9.100.123-3,2025-10-07,NOCHE,Hospitalizacion,True
9.100.123-3,2025-10-08,MANANA,Urgencias,False
9.100.123-3,2025-10-08,TARDE,Recuperacion,False
9.100.123-3,2025-10-08,NOCHE,Hospitalizacion,True
9.100.123-3,2025-10-09,MANANA,Psiquiatria,True
9.100.123-3,2025-10-09,TARDE,UCI,False
9.100.123-3,2025-10-09,NOCHE,Traumatologia,False
9.100.123-3,2025-10-10,MANANA,Dialisis,True
9.100.123-3,2025-10-10,TARDE,Urgencias,True
9.100.123-3,2025-10-10,NOCHE,Urgencias,True
9.100.123-3,2025-10-11,MANANA,SalaMedica,True
9.100.123-3,2025-10-11,TARDE,Neonatologia,True
9.100.123-3,2025-10-11,NOCHE,Cardiologia,True
9.100.123-3,2025-10-12,MANANA,Recuperacion,False
9.100.123-3,2025-10-12,TARDE,Pediatria,True
9.100.123-3,2025-10-12,NOCHE,SalaMedica,False
9.100.124-1,2025-09-29,MANANA,Geriatria,True
9.100.124-1,2025-09-29,TARDE,Oncologia,True
9.100.124-1,2025-09-29,NOCHE,Urgencias,True
9.100.124-1,2025-09-30,MANANA,Infectologia,True
9.100.124-1,2025-09-30,TARDE,Geriatria,False
9.100.124-1,2025-09-30,NOCHE,Neonatologia,False
9.100.124-1,2025-10-01,MANANA,UCI,False
9.100.124-1,2025-10-01,TARDE,Urgencias,True
9.100.124-1,2025-10-01,NOCHE,Infectologia,True
9.100.124-1,2025-10-02,MANANA,Hospitalizacion,True
9.100.124-1,2025-10-02,TARDE,Neonatologia,True
9.100.124-1,2025-10-02,NOCHE,Oncologia,True
9.100.124-1,2025-10-03,MANANA,Geriatria,False
9.100.124-1,2025-10-03,TARDE,Recuperacion,False
9.100.124-1,2025-10-03,NOCHE,Pediatria,False
9.100.124-1,2025-10-04,MANANA,Oncologia,True
9.100.124-1,2025-10-04,TARDE,Traumatologia,False
9.100.124-1,2025-10-04,NOCHE,Psiquiatria,False
9.100.124-1,2025-10-05,MANANA,Recuperacion,False
9.100.124-1,2025-10-05,TARDE,Geriatria,True
9.100.124-1,2025-10-05,NOCHE,Pediatria,True
9.100.124-1,2025-10-06,MANANA,UCI,True
9.100.124-1,2025-10-06,TARDE,Traumatologia,True
9.100.124-1,2025-10-06,NOCHE,SalaMedica,False
9.100.124-1,2025-10-07,MANANA,Urgencias,True
9.100.124-1,2025-10-07,TARDE,Oncologia,True
9.100.124-1,2025-10-07,NOCHE,Recuperacion,True
9.100.124-1,2025-10-08,MANANA,Cardiologia,False
9.100.124-1,2025-10-08,TARDE,Geriatria,True
9.100.124-1,2025-10-08,NOCHE,Psiquiatria,True
9.100.124-1,2025-10-09,MANANA,Neonatologia,True
9.100.124-1,2025-10-09,TARDE,Traumatologia,True
9.100.124-1,2025-10-09,NOCHE,Pediatria,False
9.100.124-1,2025-10-10,MANANA,Geriatria,True
9.100.124-1,2025-10-10,TARDE,UCI,False
9.100.124-1,2025-10-10,NOCHE,UCI,False
9.100.124-1,2025-10-11,MANANA,Infectologia,True
9.100.124-1,2025-10-11,TARDE,Pediatria,True
9.100.124-1,2025-10-11,NOCHE,Pediatria,True
9.100.124-1,2025-10-12,MANANA,Infectologia,True
9.100.124-1,2025-10-12,TARDE,Traumatologia,True
9.100.124-1,2025-10-12,NOCHE,Pediatria,True
9.100.125-K,2025-09-29,MANANA,UCI,True
9.100.125-K,2025-09-29,TARDE,Psiquiatria,True
9.100.125-K,2025-09-29,NOCHE,Recuperacion,True
9.100.125-K,2025-09-30,MANANA,Traumatologia,True
9.100.125-K,2025-09-30,TARDE,Psiquiatria,True
9.100.125-K,2025-09-30,NOCHE,Urgencias,False
9.100.125-K,2025-10-01,MANANA,Neonatologia,True
9.100.125-K,2025-10-01,TARDE,Cardiologia,True
9.100.125-K,2025-10-01,NOCHE,Cardiologia,True
9.100.125-K,2025-10-02,MANANA,Geriatria,True
9.100.125-K,2025-10-02,TARDE,Traumatologia,True
9.100.125-K,2025-10-02,NOCHE,Hospitalizacion,True
9.100.125-K,2025-10-03,MANANA,Oncologia,False
9.100.125-K,2025-10-03,TARDE,Dialisis,True
9.100.125-K,2025-10-03,NOCHE,Hospitalizacion,True
9.100.125-K,2025-10-04,MANANA,Geriatria,False
9.100.125-K,2025-10-04,TARDE,SalaMedica,True
9.100.125-K,2025-10-04,NOCHE,Cardiologia,True
9.100.125-K,2025-10-05,MANANA,Neonatologia,True
9.100.125-K,2025-10-05,TARDE,Dialisis,True
9.100.125-K,2025-10-05,NOCHE,UCI,False
9.100.125-K,2025-10-06,MANANA,Geriatria,False
9.100.125-K,2025-10-06,TARDE,Hospitalizacion,True
9.100.125-K,2025-10-06,NOCHE,SalaMedica,False
9.100.125-K,2025-10-07,MANANA,Neonatologia,True
9.100.125-K,2025-10-07,TARDE,Oncologia,True
9.100.125-K,2025-10-07,NOCHE,Dialisis,False
9.100.125-K,2025-10-08,MANANA,Geriatria,True
9.100.125-K,2025-10-08,TARDE,UCI,False
9.100.125-K,2025-10-08,NOCHE,Neonatologia,False
9.100.125-K,2025-10-09,MANANA,UCI,False
9.100.125-K,2025-10-09,TARDE,UCI,True
9.100.125-K,2025-10-09,NOCHE,UCI,False
9.100.125-K,2025-10-10,MANANA,Recuperacion,True
9.100.125-K,2025-10-10,TARDE,Hospitalizacion,True
9.100.125-K,2025-10-10,NOCHE,Infectologia,False
9.100.125-K,2025-10-11,MANANA,Neonatologia,True
9.100.125-K,2025-10-11,TARDE,Hospitalizacion,False
9.100.125-K,2025-10-11,NOCHE,SalaMedica,False
9.100.125-K,2025-10-12,MANANA,Urgencias,False
9.100.125-K,2025-10-12,TARDE,Oncologia,False
9.100.125-K,2025-10-12,NOCHE,Oncologia,False
9.100.126-8,2025-09-29,MANANA,Dialisis,True
9.100.126-8,2025-09-29,TARDE,UCI,False
9.100.126-8,2025-09-29,NOCHE,Recuperacion,True
9.100.126-8,2025-09-30,MANANA,Geriatria,True
9.100.126-8,2025-09-30,TARDE,Oncologia,True
9.100.126-8,2025-09-30,NOCHE,Recuperacion,False
9.100.126-8,2025-10-01,MANANA,Cardiologia,True
9.100.126-8,2025-10-01,TARDE,UCI,True
9.100.126-8,2025-10-01,NOCHE,Urgencias,True
9.100.126-8,2025-10-02,MANANA,Psiquiatria,False
9.100.126-8,2025-10-02,TARDE,Quirurgico,True
9.100.126-8,2025-10-02,NOCHE,Infectologia,False
9.100.126-8,2025-10-03,MANANA,Geriatria,False
9.100.126-8,2025-10-03,TARDE,Traumatologia,False
9.100.126-8,2025-10-03,NOCHE,Urgencias,True
9.100.126-8,2025-10-04,MANANA,Oncologia,True
9.100.126-8,2025-10-04,TARDE,Hospitalizacion,False
9.100.126-8,2025-10-04,NOCHE,Urgencias,True
9.100.126-8,2025-10-05,MANANA,Quirurgico,True
9.100.126-8,2025-10-05,TARDE,Cardiologia,False
9.100.126-8,2025-10-05,NOCHE,SalaMedica,False
9.100.126-8,2025-10-06,MANANA,Recuperacion,True
9.100.126-8,2025-10-06,TARDE,Urgencias,True
9.100.126-8,2025-10-06,NOCHE,Dialisis,False
9.100.126-8,2025-10-07,MANANA,Pediatria,True
9.100.126-8,2025-10-07,TARDE,Quirurgico,False
9.100.126-8,2025-10-07,NOCHE,Oncologia,False
9.100.126-8,2025-10-08,MANANA,Geriatria,True
9.100.126-8,2025-10-08,TARDE,Dialisis,False
9.100.126-8,2025-10-08,NOCHE,Oncologia,False
9.100.126-8,2025-10-09,MANANA,Pediatria,True
9.100.126-8,2025-10-09,TARDE,Hospitalizacion,False
9.100.126-8,2025-10-09,NOCHE,SalaMedica,False
9.100.126-8,2025-10-10,MANANA,SalaMedica,False
9.100.126-8,2025-10-10,TARDE,Recuperacion,True
9.100.126-8,2025-10-10,NOCHE,Quirurgico,False
9.100.126-8,2025-10-11,MANANA,Oncologia,True
9.100.126-8,2025-10-11,TARDE,Oncologia,True
9.100.126-8,2025-10-11,NOCHE,Oncologia,True
9.100.126-8,2025-10-12,MANANA,Hospitalizacion,True
9.100.126-8,2025-10-12,TARDE,Dialisis,True
9.100.126-8,2025-10-12,NOCHE,UCI,True
9.100.127-6,2025-09-29,MANANA,Geriatria,True
9.100.127-6,2025-09-29,TARDE,Hospitalizacion,True
9.100.127-6,2025-09-29,NOCHE,Urgencias,True
9.100.127-6,2025-09-30,MANANA,UCI,False
9.100.127-6,2025-09-30,TARDE,Recuperacion,True
9.100.127-6,2025-09-30,NOCHE,Urgencias,True
9.100.127-6,2025-10-01,MANANA,Traumatologia,False
9.100.127-6,2025-10-01,TARDE,Pediatria,False
9.100.127-6,2025-10-01,NOCHE,Oncologia,True
9.100.127-6,2025-10-02,MANANA,Traumatologia,True
9.100.127-6,2025-10-02,TARDE,Geriatria,True
9.100.127-6,2025-10-02,NOCHE,Psiquiatria,True
9.100.127-6,2025-10-03,MANANA,SalaMedica,True
9.100.127-6,2025-10-03,TARDE,Recuperacion,False
9.100.127-6,2025-10-03,NOCHE,SalaMedica,True
9.100.127-6,2025-10-04,MANANA,Geriatria,True
9.100.127-6,2025-10-04,TARDE,Urgencias,True
9.100.127-6,2025-10-04,NOCHE,Urgencias,False
9.100.127-6,2025-10-05,MANANA,UCI,True
9.100.127-6,2025-10-05,TARDE,Cardiologia,True
9.100.127-6,2025-10-05,NOCHE,Infectologia,True
9.100.127-6,2025-10-06,MANANA,Cardiologia,True
9.100.127-6,2025-10-06,TARDE,Hospitalizacion,False
9.100.127-6,2025-10-06,NOCHE,SalaMedica,True
9.100.127-6,2025-10-07,MANANA,Neonatologia,True
9.100.127-6,2025-10-07,TARDE,UCI,True
9.100.127-6,2025-10-07,NOCHE,Psiquiatria,True
9.100.127-6,2025-10-08,MANANA,Dialisis,False
9.100.127-6,2025-10-08,TARDE,Infectologia,True
9.100.127-6,2025-10-08,NOCHE,Quirurgico,True
9.100.127-6,2025-10-09,MANANA,Urgencias,True
9.100.127-6,2025-10-09,TARDE,Quirurgico,False
9.100.127-6,2025-10-09,NOCHE,Geriatria,False
9.100.127-6,2025-10-10,MANANA,Quirurgico,True
9.100.127-6,2025-10-10,TARDE,Geriatria,True
9.100.127-6,2025-10-10,NOCHE,Pediatria,True
9.100.127-6,2025-10-11,MANANA,Urgencias,False
9.100.127-6,2025-10-11,TARDE,Urgencias,True
9.100.127-6,2025-10-11,NOCHE,Oncologia,False
9.100.127-6,2025-10-12,MANANA,Hospitalizacion,False
9.100.127-6,2025-10-12,TARDE,Oncologia,True
9.100.127-6,2025-10-12,NOCHE,Oncologia,False
9.100.128-4,2025-09-29,MANANA,Cardiologia,True
9.100.128-4,2025-09-29,TARDE,Urgencias,True
9.100.128-4,2025-09-29,NOCHE,Urgencias,False
9.100.128-4,2025-09-30,MANANA,Quirurgico,True
9.100.128-4,2025-09-30,TARDE,UCI,True
9.100.128-4,2025-09-30,NOCHE,Psiquiatria,True
9.100.128-4,2025-10-01,MANANA,Recuperacion,True
9.100.128-4,2025-10-01,TARDE,Dialisis,True
9.100.128-4,2025-10-01,NOCHE,Oncologia,False
9.100.128-4,2025-10-02,MANANA,Traumatologia,True
9.100.128-4,2025-10-02,TARDE,Oncologia,True
9.100.128-4,2025-10-02,NOCHE,Pediatria,True
9.100.128-4,2025-10-03,MANANA,Neonatologia,False
9.100.128-4,2025-10-03,TARDE,Geriatria,True
9.100.128-4,2025-10-03,NOCHE,SalaMedica,True
9.100.128-4,2025-10-04,MANANA,Hospitalizacion,True
9.100.128-4,2025-10-04,TARDE,Psiquiatria,True
9.100.128-4,2025-10-04,NOCHE,Pediatria,True
9.100.128-4,2025-10-05,MANANA,Geriatria,True
9.100.128-4,2025-10-05,TARDE,Geriatria,True
9.100.128-4,2025-10-05,NOCHE,Recuperacion,True
9.100.128-4,2025-10-06,MANANA,Urgencias,True
9.100.128-4,2025-10-06,TARDE,Oncologia,True
9.100.128-4,2025-10-06,NOCHE,Geriatria,True
9.100.128-4,2025-10-07,MANANA,Quirurgico,False
9.100.128-4,2025-10-07,TARDE,UCI,False
9.100.128-4,2025-10-07,NOCHE,SalaMedica,True
9.100.128-4,2025-10-08,MANANA,Neonatologia,True
9.100.128-4,2025-10-08,TARDE,Geriatria,True
9.100.128-4,2025-10-08,NOCHE,Infectologia,False
9.100.128-4,2025-10-09,MANANA,UCI,False
9.100.128-4,2025-10-09,TARDE,Infectologia,True
9.100.128-4,2025-10-09,NOCHE,Hospitalizacion,False
9.100.128-4,2025-10-10,MANANA,Urgencias,True
9.100.128-4,2025-10-10,TARDE,Traumatologia,True
9.100.128-4,2025-10-10,NOCHE,SalaMedica,True
9.100.128-4,2025-10-11,MANANA,Geriatria,True
9.100.128-4,2025-10-11,TARDE,UCI,False
9.100.128-4,2025-10-11,NOCHE,Recuperacion,True
9.100.128-4,2025-10-12,MANANA,Pediatria,True
9.100.128-4,2025-10-12,TARDE,Quirurgico,True
9.100.128-4,2025-10-12,NOCHE,Traumatologia,False
9.100.129-2,2025-09-29,MANANA,Cardiologia,False
9.100.129-2,2025-09-29,TARDE,Cardiologia,True
9.100.129-2,2025-09-29,NOCHE,Recuperacion,True
9.100.129-2,2025-09-30,MANANA,Hospitalizacion,True
9.100.129-2,2025-09-30,TARDE,Urgencias,False
9.100.129-2,2025-09-30,NOCHE,Cardiologia,False
9.100.129-2,2025-10-01,MANANA,SalaMedica,True
9.100.129-2,2025-10-01,TARDE,Traumatologia,True
9.100.129-2,2025-10-01,NOCHE,Cardiologia,False
9.100.129-2,2025-10-02,MANANA,Neonatologia,True
9.100.129-2,2025-10-02,TARDE,Infectologia,True
9.100.129-2,2025-10-02,NOCHE,Recuperacion,False
9.100.129-2,2025-10-03,MANANA,SalaMedica,True
9.100.129-2,2025-10-03,TARDE,UCI,True
9.100.129-2,2025-10-03,NOCHE,UCI,False
9.100.129-2,2025-10-04,MANANA,UCI,False
9.100.129-2,2025-10-04,TARDE,Traumatologia,True
9.100.129-2,2025-10-04,NOCHE,UCI,False
9.100.129-2,2025-10-05,MANANA,Cardiologia,True
9.100.129-2,2025-10-05,TARDE,Hospitalizacion,True
9.100.129-2,2025-10-05,NOCHE,Oncologia,True
9.100.129-2,2025-10-06,MANANA,UCI,False
9.100.129-2,2025-10-06,TARDE,Quirurgico,True
9.100.129-2,2025-10-06,NOCHE,Quirurgico,False
9.100.129-2,2025-10-07,MANANA,Dialisis,True
9.100.129-2,2025-10-07,TARDE,UCI,True
9.100.129-2,2025-10-07,NOCHE,Recuperacion,True
9.100.129-2,2025-10-08,MANANA,Recuperacion,True
9.100.129-2,2025-10-08,TARDE,Recuperacion,True
9.100.129-2,2025-10-08,NOCHE,Cardiologia,True
9.100.129-2,2025-10-09,MANANA,UCI,True
9.100.129-2,2025-10-09,TARDE,Urgencias,True
9.100.129-2,2025-10-09,NOCHE,Traumatologia,False
9.100.129-2,2025-10-10,MANANA,Recuperacion,True
9.100.129-2,2025-10-10,TARDE,Cardiologia,True
9.100.129-2,2025-10-10,NOCHE,Oncologia,True
9.100.129-2,2025-10-11,MANANA,Recuperacion,True
9.100.129-2,2025-10-11,TARDE,UCI,True
9.100.129-2,2025-10-11,NOCHE,Urgencias,False
9.100.129-2,2025-10-12,MANANA,Hospitalizacion,True
9.100.129-2,2025-10-12,TARDE,UCI,True
9.100.129-2,2025-10-12,NOCHE,Cardiologia,True
9.100.130-6,2025-09-29,MANANA,Geriatria,True
9.100.130-6,2025-09-29,TARDE,Quirurgico,True
9.100.130-6,2025-09-29,NOCHE,Geriatria,True
9.100.130-6,2025-09-30,MANANA,Recuperacion,True
9.100.130-6,2025-09-30,TARDE,Dialisis,False
9.100.130-6,2025-09-30,NOCHE,Hospitalizacion,True
9.100.130-6,2025-10-01,MANANA,Urgencias,False
9.100.130-6,2025-10-01,TARDE,Oncologia,True
9.100.130-6,2025-10-01,NOCHE,Hospitalizacion,True
9.100.130-6,2025-10-02,MANANA,UCI,True
9.100.130-6,2025-10-02,TARDE,Cardiologia,True
9.100.130-6,2025-10-02,NOCHE,Neonatologia,True
9.100.130-6,2025-10-03,MANANA,Quirurgico,True
9.100.130-6,2025-10-03,TARDE,UCI,False
9.100.130-6,2025-10-03,NOCHE,Pediatria,False
9.100.130-6,2025-10-04,MANANA,Urgencias,False
9.100.130-6,2025-10-04,TARDE,Urgencias,True
9.100.130-6,2025-10-04,NOCHE,Hospitalizacion,False
9.100.130-6,2025-10-05,MANANA,Oncologia,True
9.100.130-6,2025-10-05,TARDE,Dialisis,False
9.100.130-6,2025-10-05,NOCHE,Neonatologia,True
9.100.130-6,2025-10-06,MANANA,Traumatologia,True
9.100.130-6,2025-10-06,TARDE,Hospitalizacion,True
9.100.130-6,2025-10-06,NOCHE,Urgencias,False
9.100.130-6,2025-10-07,MANANA,Psiquiatria,True
9.100.130-6,2025-10-07,TARDE,Quirurgico,False
9.100.130-6,2025-10-07,NOCHE,Pediatria,False
9.100.130-6,2025-10-08,MANANA,Geriatria,True
9.100.130-6,2025-10-08,TARDE,Hospitalizacion,False
9.100.130-6,2025-10-08,NOCHE,Oncologia,False
9.100.130-6,2025-10-09,MANANA,Geriatria,True
9.100.130-6,2025-10-09,TARDE,Recuperacion,True
9.100.130-6,2025-10-09,NOCHE,Pediatria,True
9.100.130-6,2025-10-10,MANANA,UCI,True
9.100.130-6,2025-10-10,TARDE,Recuperacion,True
9.100.130-6,2025-10-10,NOCHE,Infectologia,False
9.100.130-6,2025-10-11,MANANA,Recuperacion,True
9.100.130-6,2025-10-11,TARDE,Recuperacion,True
9.100.130-6,2025-10-11,NOCHE,SalaMedica,False
9.100.130-6,2025-10-12,MANANA,Pediatria,True
9.100.130-6,2025-10-12,TARDE,Traumatologia,True
9.100.130-6,2025-10-12,NOCHE,Cardiologia,True
9.100.131-4,2025-09-29,MANANA,UCI,False
9.100.131-4,2025-09-29,TARDE,Cardiologia,False
9.100.131-4,2025-09-29,NOCHE,Psiquiatria,True
9.100.131-4,2025-09-30,MANANA,Dialisis,True
9.100.131-4,2025-09-30,TARDE,SalaMedica,True
9.100.131-4,2025-09-30,NOCHE,Hospitalizacion,False
9.100.131-4,2025-10-01,MANANA,Psiquiatria,False
9.100.131-4,2025-10-01,TARDE,Quirurgico,False
9.100.131-4,2025-10-01,NOCHE,Psiquiatria,True
9.100.131-4,2025-10-02,MANANA,Hospitalizacion,True
9.100.131-4,2025-10-02,TARDE,Oncologia,True
9.100.131-4,2025-10-02,NOCHE,Urgencias,True
9.100.131-4,2025-10-03,MANANA,Recuperacion,True
9.100.131-4,2025-10-03,TARDE,Neonatologia,True
9.100.131-4,2025-10-03,NOCHE,Quirurgico,False
9.100.131-4,2025-10-04,MANANA,Recuperacion,False
9.100.131-4,2025-10-04,TARDE,Cardiologia,True
9.100.131-4,2025-10-04,NOCHE,SalaMedica,False
9.100.131-4,2025-10-05,MANANA,Cardiologia,True
9.100.131-4,2025-10-05,TARDE,Hospitalizacion,False
9.100.131-4,2025-10-05,NOCHE,Quirurgico,False
9.100.131-4,2025-10-06,MANANA,UCI,True
9.100.131-4,2025-10-06,TARDE,Oncologia,True
9.100.131-4,2025-10-06,NOCHE,UCI,True
9.100.131-4,2025-10-07,MANANA,Psiquiatria,False
9.100.131-4,2025-10-07,TARDE,SalaMedica,True
9.100.131-4,2025-10-07,NOCHE,Cardiologia,False
9.100.131-4,2025-10-08,MANANA,Urgencias,True
9.100.131-4,2025-10-08,TARDE,Geriatria,True
9.100.131-4,2025-10-08,NOCHE,Hospitalizacion,False
9.100.131-4,2025-10-09,MANANA,UCI,True
9.100.131-4,2025-10-09,TARDE,UCI,True
9.100.131-4,2025-10-09,NOCHE,Traumatologia,True
9.100.131-4,2025-10-10,MANANA,Neonatologia,False
9.100.131-4,2025-10-10,TARDE,Quirurgico,True
9.100.131-4,2025-10-10,NOCHE,Pediatria,True
9.100.131-4,2025-10-11,MANANA,Oncologia,True
9.100.131-4,2025-10-11,TARDE,Urgencias,False
9.100.131-4,2025-10-11,NOCHE,SalaMedica,True
9.100.131-4,2025-10-12,MANANA,Oncologia,True
9.100.131-4,2025-10-12,TARDE,Psiquiatria,True
9.100.131-4,2025-10-12,NOCHE,Hospitalizacion,False
9.100.132-2,2025-09-29,MANANA,Oncologia,True
9.100.132-2,2025-09-29,TARDE,SalaMedica,False
9.100.132-2,2025-09-29,NOCHE,UCI,True
9.100.132-2,2025-09-30,MANANA,Traumatologia,True
9.100.132-2,2025-09-30,TARDE,Infectologia,False
9.100.132-2,2025-09-30,NOCHE,Psiquiatria,False
9.100.132-2,2025-10-01,MANANA,Neonatologia,False
9.100.132-2,2025-10-01,TARDE,Geriatria,True
9.100.132-2,2025-10-01,NOCHE,Psiquiatria,True
9.100.132-2,2025-10-02,MANANA,Recuperacion,True
9.100.132-2,2025-10-02,TARDE,Neonatologia,True
9.100.132-2,2025-10-02,NOCHE,Infectologia,True
9.100.132-2,2025-10-03,MANANA,UCI,True
9.100.132-2,2025-10-03,TARDE,Dialisis,False
9.100.132-2,2025-10-03,NOCHE,SalaMedica,True
9.100.132-2,2025-10-04,MANANA,Geriatria,True
9.100.132-2,2025-10-04,TARDE,Psiquiatria,True
9.100.132-2,2025-10-04,NOCHE,Quirurgico,False
9.100.132-2,2025-10-05,MANANA,UCI,False
9.100.132-2,2025-10-05,TARDE,Recuperacion,True
9.100.132-2,2025-10-05,NOCHE,Oncologia,False
9.100.132-2,2025-10-06,MANANA,Geriatria,True
9.100.132-2,2025-10-06,TARDE,Quirurgico,True
9.100.132-2,2025-10-06,NOCHE,Dialisis,True
9.100.132-2,2025-10-07,MANANA,Neonatologia,False
9.100.132-2,2025-10-07,TARDE,Infectologia,False
